animal_id,animal,timestamp,x,y,oxygen_sat,heart_rate,temperature,air_quality
aa7514,Zebra,1758.86,-264.9983,227.7918,0.96,200,91.65234,30.16524
aa7514,Zebra,1759.86,-264.9983,227.7918,0.96,200,91.65162,30.16516
aa7514,Zebra,1760.86,-264.9983,227.7918,0.96,200,91.65091,30.16509
aa7514,Zebra,1761.87,-264.9983,227.7918,0.96,200,91.65019,30.16502
aa7514,Zebra,1762.87,-264.9983,227.7918,0.96,200,91.64947,30.16495
aa7514,Zebra,1763.87,-264.9983,227.7918,0.96,200,91.64875,30.16488
aa7514,Zebra,1764.87,-264.9983,227.7918,0.96,200,91.64803,30.1648
aa7514,Zebra,1765.87,-264.9983,227.7918,0.96,200,91.64732,30.16473
aa7514,Zebra,1766.87,-264.9983,227.7918,0.96,200,91.64659,30.16466
aa7514,Zebra,1767.87,-264.9983,227.7918,0.96,200,91.64587,30.16459
aa7514,Zebra,1768.87,-264.9983,227.7918,0.96,200,91.64515,30.16451
aa7514,Zebra,1769.87,-264.9983,227.7918,0.96,200,91.64442,30.16444
aa7514,Zebra,1770.87,-264.9983,227.7918,0.96,200,91.64372,30.16437
aa7514,Zebra,1771.87,-264.9983,227.7918,0.96,200,91.64301,30.1643
aa7514,Zebra,1772.87,-264.9983,227.7918,0.96,200,91.6423,30.16423
aa7514,Zebra,1773.87,-264.9983,227.7918,0.96,200,91.64157,30.16416
aa7514,Zebra,1774.87,-264.9983,227.7918,0.96,200,91.64084,30.16408
aa7514,Zebra,1775.88,-264.9983,227.7918,0.96,200,91.64012,30.16401
aa7514,Zebra,1776.88,-264.9983,227.7918,0.96,200,91.6394,30.16394
aa7514,Zebra,1777.88,-264.9983,227.7918,0.96,200,91.63868,30.16387
aa7514,Zebra,1778.88,-264.9983,227.7918,0.96,200,91.63797,30.1638
aa7514,Zebra,1779.88,-264.9983,227.7918,0.96,200,91.63723,30.16372
aa7514,Zebra,1780.88,-264.9983,227.7918,0.96,200,91.63652,30.16365
aa7514,Zebra,1781.88,-264.9983,227.7918,0.96,200,91.6358,30.16358
aa7514,Zebra,1782.9,-264.9983,227.7918,0.96,200,91.63507,30.16351
aa7514,Zebra,1783.9,-264.9983,227.7918,0.96,200,91.63435,30.16343
aa7514,Zebra,1784.9,-264.9983,227.7918,0.96,200,91.63363,30.16336
aa7514,Zebra,1785.9,-264.9983,227.7918,0.96,200,91.6329,30.16329
aa7514,Zebra,1786.92,-264.9983,227.7918,0.96,200,91.63219,30.16322
aa7514,Zebra,1787.92,-264.9983,227.7918,0.96,200,91.63146,30.16315
aa7514,Zebra,1788.92,-264.9983,227.7918,0.96,200,91.63074,30.16307
aa7514,Zebra,1789.92,-264.9983,227.7918,0.96,200,91.63001,30.163
aa7514,Zebra,1790.92,-264.9983,227.7918,0.96,200,91.6293,30.16293
aa7514,Zebra,1791.92,-264.9983,227.7918,0.96,200,91.62859,30.16286
aa7514,Zebra,1792.92,-264.9983,227.7918,0.96,200,91.62786,30.16279
aa7514,Zebra,1793.92,-264.9983,227.7918,0.96,200,91.62715,30.16271
aa7514,Zebra,1794.92,-264.9983,227.7918,0.96,200,91.62642,30.16264
aa7514,Zebra,1795.94,-264.9983,227.7918,0.96,200,91.62569,30.16257
aa7514,Zebra,1796.94,-264.9983,227.7918,0.96,200,91.62498,30.1625
aa7514,Zebra,1797.94,-264.9983,227.7918,0.96,200,91.62425,30.16243
aa7514,Zebra,1798.94,-264.9983,227.7918,0.96,200,91.62354,30.16235
aa7514,Zebra,1799.94,-264.9983,227.7918,0.96,200,91.6228,30.16228
aa7514,Zebra,1800.94,-264.9983,227.7918,0.96,200,91.62209,30.16221
aa7514,Zebra,1801.94,-264.9983,227.7918,0.96,200,91.62137,30.16214
aa7514,Zebra,1802.94,-264.9983,227.7918,0.96,200,91.62065,30.16207
aa7514,Zebra,1803.96,-264.9983,227.7918,0.96,200,91.61993,30.16199
aa7514,Zebra,1804.98,-264.9983,227.7918,0.96,200,91.6192,30.16192
aa7514,Zebra,1805.98,-264.9983,227.7918,0.96,200,91.61847,30.16185
aa7514,Zebra,1806.98,-264.9983,227.7918,0.96,200,91.61775,30.16178
aa7514,Zebra,1807.98,-264.9983,227.7918,0.96,200,91.61703,30.1617
aa7514,Zebra,1808.98,-264.9983,227.7918,0.96,200,91.61632,30.16163
aa7514,Zebra,1809.98,-264.9983,227.7918,0.96,200,91.61559,30.16156
aa7514,Zebra,1810.98,-264.9983,227.7918,0.96,200,91.61487,30.16149
aa7514,Zebra,1811.98,-264.9983,227.7918,0.96,200,91.61417,30.16142
aa7514,Zebra,1813.0,-264.9983,227.7918,0.96,200,91.61343,30.16134
aa7514,Zebra,1814.0,-264.9983,227.7918,0.96,200,91.61271,30.16127
aa7514,Zebra,1815.0,-264.9983,227.7918,0.96,200,91.61198,30.1612
aa7514,Zebra,1816.0,-264.9983,227.7918,0.96,200,91.61127,30.16113
aa7514,Zebra,1817.0,-264.9983,227.7918,0.96,200,91.61055,30.16105
aa7514,Zebra,1818.02,-264.9983,227.7918,0.96,200,91.60984,30.16098
aa7514,Zebra,1819.02,-264.9983,227.7918,0.96,200,91.60912,30.16091
aa7514,Zebra,1820.04,-264.9983,227.7918,0.96,200,91.6084,30.16084
aa7514,Zebra,1821.04,-264.9983,227.7918,0.96,200,91.60765,30.16076
aa7514,Zebra,1822.04,-264.9983,227.7918,0.96,200,91.60694,30.16069
aa7514,Zebra,1823.04,-264.9983,227.7918,0.96,200,91.60622,30.16062
aa7514,Zebra,1824.04,-264.9983,227.7918,0.96,200,91.6055,30.16055
aa7514,Zebra,1825.04,-264.9983,227.7918,0.96,200,91.60477,30.16048
aa7514,Zebra,1826.04,-264.9983,227.7918,0.96,200,91.60407,30.16041
aa7514,Zebra,1827.04,-264.9983,227.7918,0.96,200,91.60334,30.16033
aa7514,Zebra,1828.04,-264.9983,227.7918,0.96,200,91.60263,30.16026
aa7514,Zebra,1829.06,-264.9983,227.7918,0.96,200,91.6019,30.16019
aa7514,Zebra,1830.06,-264.9983,227.7918,0.96,200,91.60117,30.16012
aa7514,Zebra,1831.06,-264.9983,227.7918,0.96,200,91.60045,30.16005
aa7514,Zebra,1832.06,-264.9983,227.7918,0.96,200,91.59975,30.15998
aa7514,Zebra,1833.08,-264.9983,227.7918,0.96,200,91.59902,30.1599
aa7514,Zebra,1834.1,-264.9983,227.7918,0.96,200,91.5983,30.15983
aa7514,Zebra,1835.1,-264.9983,227.7918,0.96,200,91.59756,30.15976
aa7514,Zebra,1836.1,-264.9983,227.7918,0.96,200,91.59684,30.15968
aa7514,Zebra,1837.1,-264.9983,227.7918,0.96,200,91.59613,30.15961
aa7514,Zebra,1838.12,-264.9983,227.7918,0.96,200,91.5954,30.15954
aa7514,Zebra,1839.12,-264.9983,227.7918,0.96,200,91.59468,30.15947
aa7514,Zebra,1840.12,-264.9983,227.7918,0.96,200,91.59395,30.1594
aa7514,Zebra,1841.12,-264.9983,227.7918,0.96,200,91.59324,30.15932
aa7514,Zebra,1842.14,-264.9983,227.7918,0.96,200,91.59251,30.15925
aa7514,Zebra,1843.14,-264.9983,227.7918,0.96,200,91.59179,30.15918
aa7514,Zebra,1844.14,-264.9983,227.7918,0.96,200,91.59106,30.15911
aa7514,Zebra,1845.14,-264.9983,227.7918,0.96,200,91.59034,30.15903
aa7514,Zebra,1846.14,-264.9983,227.7918,0.96,200,91.58964,30.15896
aa7514,Zebra,1847.14,-264.9983,227.7918,0.96,200,91.58891,30.15889
aa7514,Zebra,1848.14,-264.9983,227.7918,0.96,200,91.5882,30.15882
aa7514,Zebra,1849.14,-264.9983,227.7918,0.96,200,91.58747,30.15875
aa7514,Zebra,1850.14,-264.9983,227.7918,0.96,200,91.58675,30.15868
aa7514,Zebra,1851.14,-264.9983,227.7918,0.96,200,91.58604,30.1586
aa7514,Zebra,1852.16,-264.9983,227.7918,0.96,200,91.58532,30.15853
aa7514,Zebra,1853.18,-264.9983,227.7918,0.96,200,91.58459,30.15846
aa7514,Zebra,1854.2,-264.9983,227.7918,0.96,200,91.58385,30.15839
aa7514,Zebra,1855.2,-264.9983,227.7918,0.96,200,91.58312,30.15831
aa7514,Zebra,1856.2,-264.9983,227.7918,0.96,200,91.58241,30.15824
aa7514,Zebra,1857.2,-264.9983,227.7918,0.96,200,91.58169,30.15817
aa7514,Zebra,1858.2,-264.9983,227.7918,0.96,200,91.58096,30.1581
aa7514,Zebra,1859.2,-264.9983,227.7918,0.96,200,91.58025,30.15803
aa7514,Zebra,1860.2,-264.9983,227.7918,0.96,200,91.57953,30.15795
aa7514,Zebra,1861.2,-264.9983,227.7918,0.96,200,91.5788,30.15788
aa7514,Zebra,1862.2,-264.9983,227.7918,0.96,200,91.57809,30.15781
aa7514,Zebra,1863.22,-264.9983,227.7918,0.96,200,91.57736,30.15774
aa7514,Zebra,1864.24,-264.9983,227.7918,0.96,200,91.57664,30.15766
aa7514,Zebra,1865.24,-264.9983,227.7918,0.96,200,91.5759,30.15759
aa7514,Zebra,1866.24,-264.9983,227.7918,0.96,200,91.57518,30.15752
aa7514,Zebra,1867.26,-264.9983,227.7918,0.96,200,91.57446,30.15745
aa7514,Zebra,1868.26,-264.9983,227.7918,0.96,200,91.57374,30.15737
aa7514,Zebra,1869.27,-264.9983,227.7918,0.96,200,91.57301,30.1573
aa7514,Zebra,1870.27,-264.9983,227.7918,0.96,200,91.57228,30.15723
aa7514,Zebra,1871.28,-264.9983,227.7918,0.96,200,91.57156,30.15716
aa7514,Zebra,1872.28,-264.9983,227.7918,0.96,200,91.57085,30.15709
aa7514,Zebra,1873.28,-264.9983,227.7918,0.96,200,91.57013,30.15701
aa7514,Zebra,1874.28,-264.9983,227.7918,0.96,200,91.56941,30.15694
aa7514,Zebra,1875.28,-264.9983,227.7918,0.96,200,91.56869,30.15687
aa7514,Zebra,1876.28,-264.9983,227.7918,0.96,200,91.56797,30.1568
aa7514,Zebra,1877.3,-264.9983,227.7918,0.96,200,91.56725,30.15672
aa7514,Zebra,1878.3,-264.9983,227.7918,0.96,200,91.56652,30.15665
aa7514,Zebra,1879.3,-264.9983,227.7918,0.96,200,91.56581,30.15658
aa7514,Zebra,1880.3,-264.9983,227.7918,0.96,200,91.56509,30.15651
aa7514,Zebra,1881.3,-264.9983,227.7918,0.96,200,91.56437,30.15644
aa7514,Zebra,1882.3,-264.9983,227.7918,0.96,200,91.56365,30.15636
aa7514,Zebra,1883.3,-264.9983,227.7918,0.96,200,91.56293,30.15629
aa7514,Zebra,1884.3,-264.9983,227.7918,0.96,200,91.5622,30.15622
aa7514,Zebra,1885.3,-264.9983,227.7918,0.96,200,91.56149,30.15615
aa7514,Zebra,1886.3,-264.9983,227.7918,0.96,200,91.56078,30.15608
aa7514,Zebra,1887.3,-264.9983,227.7918,0.96,200,91.56005,30.15601
aa7514,Zebra,1888.3,-264.9983,227.7918,0.96,200,91.55933,30.15593
aa7514,Zebra,1889.3,-264.9983,227.7918,0.96,200,91.55862,30.15586
aa7514,Zebra,1890.31,-264.9983,227.7918,0.96,200,91.55788,30.15579
aa7514,Zebra,1891.31,-264.9983,227.7918,0.96,200,91.55717,30.15572
aa7514,Zebra,1892.31,-264.9983,227.7918,0.96,200,91.55646,30.15565
aa7514,Zebra,1893.32,-264.9983,227.7918,0.96,200,91.55575,30.15557
aa7514,Zebra,1894.32,-264.9983,227.7918,0.96,200,91.55502,30.1555
aa7514,Zebra,1895.33,-264.9983,227.7918,0.96,200,91.55429,30.15543
aa7514,Zebra,1896.34,-264.9983,227.7918,0.96,200,91.55357,30.15536
aa7514,Zebra,1897.34,-264.9983,227.7918,0.96,200,91.55283,30.15528
aa7514,Zebra,1898.34,-264.9983,227.7918,0.96,200,91.55213,30.15521
aa7514,Zebra,1899.34,-264.9983,227.7918,0.96,200,91.5514,30.15514
aa7514,Zebra,1900.35,-264.9983,227.7918,0.96,200,91.55067,30.15507
aa7514,Zebra,1901.36,-264.9983,227.7918,0.96,200,91.54995,30.15499
aa7514,Zebra,1902.36,-264.9983,227.7918,0.96,200,91.54924,30.15492
aa7514,Zebra,1903.38,-264.9983,227.7918,0.96,200,91.54852,30.15485
aa7514,Zebra,1904.4,-264.9983,227.7918,0.96,200,91.5478,30.15478
aa7514,Zebra,1905.4,-264.9983,227.7918,0.96,200,91.54706,30.15471
aa7514,Zebra,1906.4,-264.9983,227.7918,0.96,200,91.54635,30.15463
aa7514,Zebra,1907.4,-264.9983,227.7918,0.96,200,91.54561,30.15456
aa7514,Zebra,1908.4,-264.9983,227.7918,0.96,200,91.54489,30.15449
aa7514,Zebra,1909.42,-264.9983,227.7918,0.96,200,91.54416,30.15442
aa7514,Zebra,1910.42,-264.9983,227.7918,0.96,200,91.54345,30.15434
aa7514,Zebra,1911.42,-264.9983,227.7918,0.96,200,91.54271,30.15427
aa7514,Zebra,1912.42,-264.9983,227.7918,0.96,200,91.542,30.1542
aa7514,Zebra,1913.42,-264.9983,227.7918,0.96,200,91.54128,30.15413
aa7514,Zebra,1914.44,-264.9983,227.7918,0.96,200,91.54055,30.15405
aa7514,Zebra,1915.44,-264.9983,227.7918,0.96,200,91.53984,30.15398
aa7514,Zebra,1916.44,-264.9983,227.7918,0.96,200,91.53911,30.15391
aa7514,Zebra,1917.44,-264.9983,227.7918,0.96,200,91.53838,30.15384
aa7514,Zebra,1918.44,-264.9983,227.7918,0.96,200,91.53767,30.15377
aa7514,Zebra,1919.44,-264.9983,227.7918,0.96,200,91.53695,30.15369
aa7514,Zebra,1920.44,-264.9983,227.7918,0.96,200,91.53622,30.15362
aa7514,Zebra,1921.44,-264.9983,227.7918,0.96,200,91.53551,30.15355
aa7514,Zebra,1922.44,-264.9983,227.7918,0.96,200,91.53479,30.15348
aa7514,Zebra,1923.46,-264.9983,227.7918,0.96,200,91.53407,30.15341
aa7514,Zebra,1924.46,-264.9983,227.7918,0.96,200,91.53333,30.15333
aa7514,Zebra,1925.46,-264.9983,227.7918,0.96,200,91.53262,30.15326
aa7514,Zebra,1926.48,-264.9983,227.7918,0.96,200,91.53189,30.15319
aa7514,Zebra,1927.48,-264.9983,227.7918,0.96,200,91.53116,30.15312
aa7514,Zebra,1928.48,-264.9983,227.7918,0.96,200,91.53045,30.15304
aa7514,Zebra,1929.48,-264.9983,227.7918,0.96,200,91.52972,30.15297
aa7514,Zebra,1930.48,-264.9983,227.7918,0.96,200,91.52901,30.1529
aa7514,Zebra,1931.48,-264.9983,227.7918,0.96,200,91.52828,30.15283
aa7514,Zebra,1932.48,-264.9983,227.7918,0.96,200,91.52756,30.15276
aa7514,Zebra,1933.49,-264.9983,227.7918,0.96,200,91.52685,30.15269
aa7514,Zebra,1934.49,-264.9983,227.7918,0.96,200,91.52612,30.15261
aa7514,Zebra,1935.49,-264.9983,227.7918,0.96,200,91.52541,30.15254
aa7514,Zebra,1936.49,-264.9983,227.7918,0.96,200,91.52469,30.15247
aa7514,Zebra,1937.49,-264.9983,227.7918,0.96,200,91.52396,30.1524
aa7514,Zebra,1938.49,-264.9983,227.7918,0.96,200,91.52325,30.15232
aa7514,Zebra,1939.49,-264.9983,227.7918,0.96,200,91.52252,30.15225
aa7514,Zebra,1940.49,-264.9983,227.7918,0.96,200,91.52181,30.15218
aa7514,Zebra,1941.51,-264.9983,227.7918,0.96,200,91.52108,30.15211
aa7514,Zebra,1942.52,-264.9983,227.7918,0.96,200,91.52036,30.15203
aa7514,Zebra,1943.53,-264.9983,227.7918,0.96,200,91.51963,30.15196
aa7514,Zebra,1944.53,-264.9983,227.7918,0.96,200,91.51892,30.15189
aa7514,Zebra,1945.53,-264.9983,227.7918,0.96,200,91.51817,30.15182
aa7514,Zebra,1946.53,-264.9983,227.7918,0.96,200,91.51747,30.15175
aa7514,Zebra,1947.53,-264.9983,227.7918,0.96,200,91.51674,30.15167
aa7514,Zebra,1948.55,-264.9983,227.7918,0.96,200,91.51602,30.1516
aa7514,Zebra,1949.55,-264.9983,227.7918,0.96,200,91.5153,30.15153
aa7514,Zebra,1950.55,-264.9983,227.7918,0.96,200,91.51457,30.15146
aa7514,Zebra,1951.55,-264.9983,227.7918,0.96,200,91.51385,30.15139
aa7514,Zebra,1952.55,-264.9983,227.7918,0.96,200,91.51314,30.15131
aa7514,Zebra,1953.55,-264.9983,227.7918,0.96,200,91.51242,30.15124
aa7514,Zebra,1954.55,-264.9983,227.7918,0.96,200,91.5117,30.15117
aa7514,Zebra,1955.55,-264.9983,227.7918,0.96,200,91.51098,30.1511
aa7514,Zebra,1956.55,-264.9983,227.7918,0.96,200,91.51025,30.15102
aa7514,Zebra,1957.55,-264.9983,227.7918,0.96,200,91.50952,30.15095
aa7514,Zebra,1958.55,-264.9983,227.7918,0.96,200,91.50882,30.15088
aa7514,Zebra,1959.55,-264.9983,227.7918,0.96,200,91.50809,30.15081
aa7514,Zebra,1960.55,-264.9983,227.7918,0.96,200,91.50737,30.15074
aa7514,Zebra,1961.55,-264.9983,227.7918,0.96,200,91.50665,30.15067
aa7514,Zebra,1962.56,-264.9983,227.7918,0.96,200,91.50592,30.15059
aa7514,Zebra,1963.57,-264.9983,227.7918,0.96,200,91.5052,30.15052
aa7514,Zebra,1964.57,-264.9983,227.7918,0.96,200,91.50447,30.15045
aa7514,Zebra,1965.59,-264.9983,227.7918,0.96,200,91.50374,30.15037
aa7514,Zebra,1966.59,-264.9983,227.7918,0.96,200,91.50302,30.1503
aa7514,Zebra,1967.59,-264.9983,227.7918,0.96,200,91.50229,30.15023
aa7514,Zebra,1968.61,-264.9983,227.7918,0.96,200,91.50157,30.15016
aa7514,Zebra,1969.63,-264.9983,227.7918,0.96,200,91.50084,30.15008
aa7514,Zebra,1970.63,-264.9983,227.7918,0.96,200,91.50011,30.15001
aa7514,Zebra,1971.63,-264.9983,227.7918,0.96,200,91.49939,30.14994
aa7514,Zebra,1972.63,-264.9983,227.7918,0.96,200,91.49866,30.14987
aa7514,Zebra,1973.63,-264.9983,227.7918,0.96,200,91.49796,30.1498
aa7514,Zebra,1974.63,-264.9983,227.7918,0.96,200,91.49723,30.14972
aa7514,Zebra,1975.63,-264.9983,227.7918,0.96,200,91.49651,30.14965
aa7514,Zebra,1976.63,-264.9983,227.7918,0.96,200,91.49578,30.14958
aa7514,Zebra,1977.63,-264.9983,227.7918,0.96,200,91.49506,30.14951
aa7514,Zebra,1978.63,-264.9983,227.7918,0.96,200,91.49435,30.14944
aa7514,Zebra,1979.65,-264.9983,227.7918,0.96,200,91.49363,30.14936
aa7514,Zebra,1980.65,-264.9983,227.7918,0.96,200,91.4929,30.14929
aa7514,Zebra,1981.65,-264.9983,227.7918,0.96,200,91.49217,30.14922
aa7514,Zebra,1982.67,-264.9983,227.7918,0.96,200,91.49146,30.14915
aa7514,Zebra,1983.69,-264.9983,227.7918,0.96,200,91.49074,30.14907
aa7514,Zebra,1984.69,-264.9983,227.7918,0.96,200,91.49001,30.149
aa7514,Zebra,1985.69,-264.9983,227.7918,0.96,200,91.48928,30.14893
aa7514,Zebra,1986.71,-264.9983,227.7918,0.96,200,91.48856,30.14886
aa7514,Zebra,1987.71,-264.9983,227.7918,0.96,200,91.48783,30.14878
aa7514,Zebra,1988.71,-264.9983,227.7918,0.96,200,91.4871,30.14871
aa7514,Zebra,1989.71,-264.9983,227.7918,0.96,200,91.4864,30.14864
aa7514,Zebra,1990.71,-264.9983,227.7918,0.96,200,91.48566,30.14857
aa7514,Zebra,1991.71,-264.9983,227.7918,0.96,200,91.48493,30.14849
aa7514,Zebra,1992.71,-264.9983,227.7918,0.96,200,91.48421,30.14842
aa7514,Zebra,1993.71,-264.9983,227.7918,0.96,200,91.48351,30.14835
aa7514,Zebra,1994.71,-264.9983,227.7918,0.96,200,91.48279,30.14828
aa7514,Zebra,1995.71,-264.9983,227.7918,0.96,200,91.48206,30.14821
aa7514,Zebra,1996.71,-264.9983,227.7918,0.96,200,91.48133,30.14813
aa7514,Zebra,1997.73,-264.9983,227.7918,0.96,200,91.48061,30.14806
aa7514,Zebra,1998.73,-264.9983,227.7918,0.96,200,91.47987,30.14799
aa7514,Zebra,1999.73,-264.9983,227.7918,0.96,200,91.47916,30.14792
aa7514,Zebra,2000.73,-264.9983,227.7918,0.96,200,91.47845,30.14785
aa7514,Zebra,2001.73,-264.9983,227.7918,0.96,200,91.47773,30.14777
aa7514,Zebra,2002.73,-264.9983,227.7918,0.96,200,91.47701,30.1477
aa7514,Zebra,2003.73,-264.9983,227.7918,0.96,200,91.47629,30.14763
aa7514,Zebra,2004.75,-264.9983,227.7918,0.96,200,91.47557,30.14756
aa7514,Zebra,2005.77,-264.9983,227.7918,0.96,200,91.47483,30.14748
aa7514,Zebra,2006.77,-264.9983,227.7918,0.96,200,91.47411,30.14741
aa7514,Zebra,2007.77,-264.9983,227.7918,0.96,200,91.47338,30.14734
aa7514,Zebra,2008.79,-264.9983,227.7918,0.96,200,91.47266,30.14726
aa7514,Zebra,2009.79,-264.9983,227.7918,0.96,200,91.47193,30.14719
aa7514,Zebra,2010.79,-264.9983,227.7918,0.96,200,91.47121,30.14712
aa7514,Zebra,2011.81,-264.9983,227.7918,0.96,200,91.47048,30.14705
aa7514,Zebra,2012.81,-264.9983,227.7918,0.96,200,91.46977,30.14698
aa7514,Zebra,2013.81,-264.9983,227.7918,0.96,200,91.46905,30.14691
aa7514,Zebra,2014.81,-264.9983,227.7918,0.96,200,91.46833,30.14683
aa7514,Zebra,2015.81,-264.9983,227.7918,0.96,200,91.4676,30.14676
aa7514,Zebra,2016.81,-264.9983,227.7918,0.96,200,91.46688,30.14669
aa7514,Zebra,2017.81,-264.9983,227.7918,0.96,200,91.46615,30.14661
aa7514,Zebra,2018.81,-264.9983,227.7918,0.96,200,91.46544,30.14654
aa7514,Zebra,2019.81,-264.9983,227.7918,0.96,200,91.46471,30.14647
aa7514,Zebra,2020.81,-264.9983,227.7918,0.96,200,91.46399,30.1464
aa7514,Zebra,2021.81,-264.9983,227.7918,0.96,200,91.46327,30.14633
aa7514,Zebra,2022.81,-264.9983,227.7918,0.96,200,91.46255,30.14626
aa7514,Zebra,2023.83,-264.9983,227.7918,0.96,200,91.46183,30.14618
aa7514,Zebra,2024.83,-264.9983,227.7918,0.96,200,91.46111,30.14611
aa7514,Zebra,2025.85,-264.9983,227.7918,0.96,200,91.46037,30.14604
aa7514,Zebra,2026.87,-264.9983,227.7918,0.96,200,91.45966,30.14597
aa7514,Zebra,2027.87,-264.9983,227.7918,0.96,200,91.45891,30.14589
aa7514,Zebra,2028.87,-264.9983,227.7918,0.96,200,91.45819,30.14582
aa7514,Zebra,2029.87,-264.9983,227.7918,0.96,200,91.45748,30.14575
aa7514,Zebra,2030.87,-264.9983,227.7918,0.96,200,91.45676,30.14568
aa7514,Zebra,2031.87,-264.9983,227.7918,0.96,200,91.45603,30.1456
aa7514,Zebra,2032.87,-264.9983,227.7918,0.96,200,91.45531,30.14553
aa7514,Zebra,2033.87,-264.9983,227.7918,0.96,200,91.4546,30.14546
aa7514,Zebra,2034.89,-264.9983,227.7918,0.96,200,91.45387,30.14539
aa7514,Zebra,2035.91,-264.9983,227.7918,0.96,200,91.45315,30.14532
aa7514,Zebra,2036.91,-264.9983,227.7918,0.96,200,91.45241,30.14524
aa7514,Zebra,2037.91,-264.9983,227.7918,0.96,200,91.45168,30.14517
aa7514,Zebra,2038.93,-264.9983,227.7918,0.96,200,91.45097,30.1451
aa7514,Zebra,2039.93,-264.9983,227.7918,0.96,200,91.45023,30.14502
aa7514,Zebra,2040.93,-264.9983,227.7918,0.96,200,91.44951,30.14495
aa7514,Zebra,2041.94,-264.9983,227.7918,0.96,200,91.44878,30.14488
aa7514,Zebra,2042.94,-264.9983,227.7918,0.96,200,91.44807,30.14481
aa7514,Zebra,2043.96,-264.9983,227.7918,0.96,200,91.44733,30.14473
aa7514,Zebra,2044.96,-264.9983,227.7918,0.96,200,91.4466,30.14466
aa7514,Zebra,2045.96,-264.9983,227.7918,0.96,200,91.44588,30.14459
aa7514,Zebra,2046.96,-264.9983,227.7918,0.96,200,91.44517,30.14452
aa7514,Zebra,2047.96,-264.9983,227.7918,0.96,200,91.44444,30.14444
aa7514,Zebra,2048.97,-264.9983,227.7918,0.96,200,91.44372,30.14437
aa7514,Zebra,2049.97,-264.9983,227.7918,0.96,200,91.44301,30.1443
aa7514,Zebra,2050.97,-264.9983,227.7918,0.96,200,91.44228,30.14423
aa7514,Zebra,2051.97,-264.9983,227.7918,0.96,200,91.44155,30.14416
aa7514,Zebra,2052.97,-264.9983,227.7918,0.96,200,91.44084,30.14408
aa7514,Zebra,2053.97,-264.9983,227.7918,0.96,200,91.44011,30.14401
aa7514,Zebra,2054.99,-264.9983,227.7918,0.96,200,91.43939,30.14394
aa7514,Zebra,2055.99,-264.9983,227.7918,0.96,200,91.43866,30.14387
aa7514,Zebra,2056.99,-264.9983,227.7918,0.96,200,91.43793,30.14379
aa7514,Zebra,2057.99,-264.9983,227.7918,0.96,200,91.43721,30.14372
aa7514,Zebra,2058.99,-264.9983,227.7918,0.96,200,91.43649,30.14365
aa7514,Zebra,2059.99,-264.9983,227.7918,0.96,200,91.43578,30.14358
aa7514,Zebra,2060.99,-264.9983,227.7918,0.96,200,91.43505,30.14351
aa7514,Zebra,2061.99,-264.9983,227.7918,0.96,200,91.43433,30.14343
aa7514,Zebra,2062.99,-264.9983,227.7918,0.96,200,91.43361,30.14336
aa7514,Zebra,2064.01,-264.9983,227.7918,0.96,200,91.43288,30.14329
aa7514,Zebra,2065.01,-264.9983,227.7918,0.96,200,91.43217,30.14322
aa7514,Zebra,2066.01,-264.9983,227.7918,0.96,200,91.43145,30.14314
aa7514,Zebra,2067.01,-264.9983,227.7918,0.96,200,91.43071,30.14307
aa7514,Zebra,2068.01,-264.9983,227.7918,0.96,200,91.42999,30.143
aa7514,Zebra,2069.01,-264.9983,227.7918,0.96,200,91.42928,30.14293
aa7514,Zebra,2070.01,-264.9983,227.7918,0.96,200,91.42856,30.14286
aa7514,Zebra,2071.01,-264.9983,227.7918,0.96,200,91.42783,30.14278
aa7514,Zebra,2072.01,-264.9983,227.7918,0.96,200,91.42712,30.14271
aa7514,Zebra,2073.02,-264.9983,227.7918,0.96,200,91.42641,30.14264
aa7514,Zebra,2074.03,-264.9983,227.7918,0.96,200,91.42567,30.14257
aa7514,Zebra,2075.03,-264.9983,227.7918,0.96,200,91.42496,30.1425
aa7514,Zebra,2076.03,-264.9983,227.7918,0.96,200,91.42424,30.14242
aa7514,Zebra,2077.05,-264.9983,227.7918,0.96,200,91.42351,30.14235
aa7514,Zebra,2078.05,-264.9983,227.7918,0.96,200,91.42278,30.14228
aa7514,Zebra,2079.05,-264.9983,227.7918,0.96,200,91.42204,30.1422
aa7514,Zebra,2080.05,-264.9983,227.7918,0.96,200,91.42133,30.14213
aa7514,Zebra,2081.07,-264.9983,227.7918,0.96,200,91.42061,30.14206
aa7514,Zebra,2082.07,-264.9983,227.7918,0.96,200,91.41988,30.14199
aa7514,Zebra,2083.07,-264.9983,227.7918,0.96,200,91.41917,30.14192
aa7514,Zebra,2084.07,-264.9983,227.7918,0.96,200,91.41843,30.14184
aa7514,Zebra,2085.07,-264.9983,227.7918,0.96,200,91.41772,30.14177
aa7514,Zebra,2086.09,-264.9983,227.7918,0.96,200,91.417,30.1417
aa7514,Zebra,2087.09,-264.9983,227.7918,0.96,200,91.41626,30.14163
aa7514,Zebra,2088.09,-264.9983,227.7918,0.96,200,91.41555,30.14156
aa7514,Zebra,2089.11,-264.9983,227.7918,0.96,200,91.41482,30.14148
aa7514,Zebra,2090.11,-264.9983,227.7918,0.96,200,91.41409,30.14141
aa7514,Zebra,2091.11,-264.9983,227.7918,0.96,200,91.41338,30.14134
